tic,datadate,gvkeyx,conm,prccd
ENE.I,2013-02-19,128798,SP500 Energy .S,582.60994600
ENE.I,2013-02-20,128798,SP500 Energy .S,572.03315700
ENE.I,2013-02-21,128798,SP500 Energy .S,568.19584200
ENE.I,2013-02-22,128798,SP500 Energy .S,573.57157900
ENE.I,2013-02-25,128798,SP500 Energy .S,559.15456800
ENE.I,2013-02-26,128798,SP500 Energy .S,564.34843700
ENE.I,2013-02-27,128798,SP500 Energy .S,572.95883800
ENE.I,2013-02-28,128798,SP500 Energy .S,573.38929900
ENE.I,2013-03-01,128798,SP500 Energy .S,572.13319600
ENE.I,2013-03-04,128798,SP500 Energy .S,570.75318100
ENE.I,2013-03-05,128798,SP500 Energy .S,574.87173500
ENE.I,2013-03-06,128798,SP500 Energy .S,575.15893300
ENE.I,2013-03-07,128798,SP500 Energy .S,576.60736700
ENE.I,2013-03-08,128798,SP500 Energy .S,579.20870400
ENE.I,2013-03-11,128798,SP500 Energy .S,579.42344400
ENE.I,2013-03-12,128798,SP500 Energy .S,580.15223500
ENE.I,2013-03-13,128798,SP500 Energy .S,579.07358300
ENE.I,2013-03-14,128798,SP500 Energy .S,586.61478600
ENE.I,2013-03-15,128798,SP500 Energy .S,585.73474400
ENE.I,2013-03-18,128798,SP500 Energy .S,580.57118400
ENE.I,2013-03-19,128798,SP500 Energy .S,575.11200600
ENE.I,2013-03-20,128798,SP500 Energy .S,578.44202800
ENE.I,2013-03-21,128798,SP500 Energy .S,575.41088900
ENE.I,2013-03-22,128798,SP500 Energy .S,580.13402000
ENE.I,2013-03-25,128798,SP500 Energy .S,577.93159900
ENE.I,2013-03-26,128798,SP500 Energy .S,584.08791200
ENE.I,2013-03-27,128798,SP500 Energy .S,585.81006900
ENE.I,2013-03-28,128798,SP500 Energy .S,583.98472400
ENE.I,2013-04-01,128798,SP500 Energy .S,583.88237000
ENE.I,2013-04-02,128798,SP500 Energy .S,581.14058200
ENE.I,2013-04-03,128798,SP500 Energy .S,571.77548700
ENE.I,2013-04-04,128798,SP500 Energy .S,571.12103800
ENE.I,2013-04-05,128798,SP500 Energy .S,571.15836600
ENE.I,2013-04-08,128798,SP500 Energy .S,573.99689000
ENE.I,2013-04-09,128798,SP500 Energy .S,578.31108400
ENE.I,2013-04-10,128798,SP500 Energy .S,581.22051600
ENE.I,2013-04-11,128798,SP500 Energy .S,583.86714300
ENE.I,2013-04-12,128798,SP500 Energy .S,576.11485500
ENE.I,2013-04-15,128798,SP500 Energy .S,553.79344200
ENE.I,2013-04-16,128798,SP500 Energy .S,559.74458300
ENE.I,2013-04-17,128798,SP500 Energy .S,548.86642800
ENE.I,2013-04-18,128798,SP500 Energy .S,552.73083100
ENE.I,2013-04-19,128798,SP500 Energy .S,552.55870300
ENE.I,2013-04-22,128798,SP500 Energy .S,558.31885400
ENE.I,2013-04-23,128798,SP500 Energy .S,564.68708600
ENE.I,2013-04-24,128798,SP500 Energy .S,571.29894600
ENE.I,2013-04-25,128798,SP500 Energy .S,570.45122300
ENE.I,2013-04-26,128798,SP500 Energy .S,570.33664800
ENE.I,2013-04-29,128798,SP500 Energy .S,575.93545000
ENE.I,2013-04-30,128798,SP500 Energy .S,578.83670100
ENE.I,2013-05-01,128798,SP500 Energy .S,569.36492700
ENE.I,2013-05-02,128798,SP500 Energy .S,576.68434800
ENE.I,2013-05-03,128798,SP500 Energy .S,587.07464700
ENE.I,2013-05-06,128798,SP500 Energy .S,590.35011800
ENE.I,2013-05-07,128798,SP500 Energy .S,594.33105700
ENE.I,2013-05-08,128798,SP500 Energy .S,595.60067800
ENE.I,2013-05-09,128798,SP500 Energy .S,593.95374900
ENE.I,2013-05-10,128798,SP500 Energy .S,591.19897600
ENE.I,2013-05-13,128798,SP500 Energy .S,591.05504200
ENE.I,2013-05-14,128798,SP500 Energy .S,598.66503700
ENE.I,2013-05-15,128798,SP500 Energy .S,596.44414800
ENE.I,2013-05-16,128798,SP500 Energy .S,593.26664800
ENE.I,2013-05-17,128798,SP500 Energy .S,602.63251800
ENE.I,2013-05-20,128798,SP500 Energy .S,610.38466200
ENE.I,2013-05-21,128798,SP500 Energy .S,610.13770600
ENE.I,2013-05-22,128798,SP500 Energy .S,602.63133700
ENE.I,2013-05-23,128798,SP500 Energy .S,601.42608200
ENE.I,2013-05-24,128798,SP500 Energy .S,599.34963900
ENE.I,2013-05-28,128798,SP500 Energy .S,605.38703700
ENE.I,2013-05-29,128798,SP500 Energy .S,604.24790000
ENE.I,2013-05-30,128798,SP500 Energy .S,602.87023400
ENE.I,2013-05-31,128798,SP500 Energy .S,590.86332200
ENE.I,2013-06-03,128798,SP500 Energy .S,596.79286500
ENE.I,2013-06-04,128798,SP500 Energy .S,592.09030800
ENE.I,2013-06-05,128798,SP500 Energy .S,585.45190700
ENE.I,2013-06-06,128798,SP500 Energy .S,589.27592500
ENE.I,2013-06-07,128798,SP500 Energy .S,596.22217300
ENE.I,2013-06-10,128798,SP500 Energy .S,594.60221500
ENE.I,2013-06-11,128798,SP500 Energy .S,586.22538800
ENE.I,2013-06-12,128798,SP500 Energy .S,581.84768500
ENE.I,2013-06-13,128798,SP500 Energy .S,591.97819100
ENE.I,2013-06-14,128798,SP500 Energy .S,586.24415000
ENE.I,2013-06-17,128798,SP500 Energy .S,593.83804100
ENE.I,2013-06-18,128798,SP500 Energy .S,597.23120200
ENE.I,2013-06-19,128798,SP500 Energy .S,591.23854000
ENE.I,2013-06-20,128798,SP500 Energy .S,575.13066900
ENE.I,2013-06-21,128798,SP500 Energy .S,576.99350600
ENE.I,2013-06-24,128798,SP500 Energy .S,568.18119600
ENE.I,2013-06-25,128798,SP500 Energy .S,574.48718300
ENE.I,2013-06-26,128798,SP500 Energy .S,578.50130200
ENE.I,2013-06-27,128798,SP500 Energy .S,579.77767100
ENE.I,2013-06-28,128798,SP500 Energy .S,578.53731300
ENE.I,2013-07-01,128798,SP500 Energy .S,581.75512200
ENE.I,2013-07-02,128798,SP500 Energy .S,583.05930100
ENE.I,2013-07-03,128798,SP500 Energy .S,583.21341800
ENE.I,2013-07-05,128798,SP500 Energy .S,589.59062100
ENE.I,2013-07-08,128798,SP500 Energy .S,593.71773900
ENE.I,2013-07-09,128798,SP500 Energy .S,600.04665300
ENE.I,2013-07-10,128798,SP500 Energy .S,596.55675500
ENE.I,2013-07-11,128798,SP500 Energy .S,602.11137100
ENE.I,2013-07-12,128798,SP500 Energy .S,604.47706600
ENE.I,2013-07-15,128798,SP500 Energy .S,604.04633700
ENE.I,2013-07-16,128798,SP500 Energy .S,600.67352200
ENE.I,2013-07-17,128798,SP500 Energy .S,603.35743500
ENE.I,2013-07-18,128798,SP500 Energy .S,609.03050900
ENE.I,2013-07-19,128798,SP500 Energy .S,617.27906400
ENE.I,2013-07-22,128798,SP500 Energy .S,615.75917000
ENE.I,2013-07-23,128798,SP500 Energy .S,616.96143000
ENE.I,2013-07-24,128798,SP500 Energy .S,611.06150400
ENE.I,2013-07-25,128798,SP500 Energy .S,614.23978500
ENE.I,2013-07-26,128798,SP500 Energy .S,612.54590100
ENE.I,2013-07-29,128798,SP500 Energy .S,607.37127200
ENE.I,2013-07-30,128798,SP500 Energy .S,605.65488800
ENE.I,2013-07-31,128798,SP500 Energy .S,607.45971300
ENE.I,2013-08-01,128798,SP500 Energy .S,614.56395000
ENE.I,2013-08-02,128798,SP500 Energy .S,610.96342700
ENE.I,2013-08-05,128798,SP500 Energy .S,609.25668100
ENE.I,2013-08-06,128798,SP500 Energy .S,606.25024600
ENE.I,2013-08-07,128798,SP500 Energy .S,604.14560500
ENE.I,2013-08-08,128798,SP500 Energy .S,607.54034400
ENE.I,2013-08-09,128798,SP500 Energy .S,604.56173800
ENE.I,2013-08-12,128798,SP500 Energy .S,601.33272400
ENE.I,2013-08-13,128798,SP500 Energy .S,602.34334700
ENE.I,2013-08-14,128798,SP500 Energy .S,599.92330400
ENE.I,2013-08-15,128798,SP500 Energy .S,595.93644700
ENE.I,2013-08-16,128798,SP500 Energy .S,593.48513600
ENE.I,2013-08-19,128798,SP500 Energy .S,584.37077100
ENE.I,2013-08-20,128798,SP500 Energy .S,587.04096600
ENE.I,2013-08-21,128798,SP500 Energy .S,583.87408500
ENE.I,2013-08-22,128798,SP500 Energy .S,591.72641600
ENE.I,2013-08-23,128798,SP500 Energy .S,596.12398200
ENE.I,2013-08-26,128798,SP500 Energy .S,594.64048000
ENE.I,2013-08-27,128798,SP500 Energy .S,591.05105900
ENE.I,2013-08-28,128798,SP500 Energy .S,601.52630200
ENE.I,2013-08-29,128798,SP500 Energy .S,594.99384600
ENE.I,2013-08-30,128798,SP500 Energy .S,594.84227400
ENE.I,2013-09-03,128798,SP500 Energy .S,598.33106800
ENE.I,2013-09-04,128798,SP500 Energy .S,601.48474200
ENE.I,2013-09-05,128798,SP500 Energy .S,602.98096100
ENE.I,2013-09-06,128798,SP500 Energy .S,603.10861400
ENE.I,2013-09-09,128798,SP500 Energy .S,609.27296700
ENE.I,2013-09-10,128798,SP500 Energy .S,609.37348100
ENE.I,2013-09-11,128798,SP500 Energy .S,613.97843600
ENE.I,2013-09-12,128798,SP500 Energy .S,610.33003800
ENE.I,2013-09-13,128798,SP500 Energy .S,610.62160900
ENE.I,2013-09-16,128798,SP500 Energy .S,610.71696200
ENE.I,2013-09-17,128798,SP500 Energy .S,613.31349100
ENE.I,2013-09-18,128798,SP500 Energy .S,620.74630800
ENE.I,2013-09-19,128798,SP500 Energy .S,619.41570400
ENE.I,2013-09-20,128798,SP500 Energy .S,614.58415300
ENE.I,2013-09-23,128798,SP500 Energy .S,611.53205500
ENE.I,2013-09-24,128798,SP500 Energy .S,611.75891500
ENE.I,2013-09-25,128798,SP500 Energy .S,611.45468800
ENE.I,2013-09-26,128798,SP500 Energy .S,611.82733300
ENE.I,2013-09-27,128798,SP500 Energy .S,609.93699300
ENE.I,2013-09-30,128798,SP500 Energy .S,604.85865200
ENE.I,2013-10-01,128798,SP500 Energy .S,608.14484600
ENE.I,2013-10-02,128798,SP500 Energy .S,609.71515300
ENE.I,2013-10-03,128798,SP500 Energy .S,604.59875300
ENE.I,2013-10-04,128798,SP500 Energy .S,609.75530600
ENE.I,2013-10-07,128798,SP500 Energy .S,605.45458600
ENE.I,2013-10-08,128798,SP500 Energy .S,599.32458500
ENE.I,2013-10-09,128798,SP500 Energy .S,597.37286200
ENE.I,2013-10-10,128798,SP500 Energy .S,607.64853700
ENE.I,2013-10-11,128798,SP500 Energy .S,613.91705700
ENE.I,2013-10-14,128798,SP500 Energy .S,617.74064500
ENE.I,2013-10-15,128798,SP500 Energy .S,615.07646100
ENE.I,2013-10-16,128798,SP500 Energy .S,623.48975600
ENE.I,2013-10-17,128798,SP500 Energy .S,624.83187100
ENE.I,2013-10-18,128798,SP500 Energy .S,630.27412000
ENE.I,2013-10-21,128798,SP500 Energy .S,627.85687600
ENE.I,2013-10-22,128798,SP500 Energy .S,632.10774700
ENE.I,2013-10-23,128798,SP500 Energy .S,623.60383400
ENE.I,2013-10-24,128798,SP500 Energy .S,627.24251300
ENE.I,2013-10-25,128798,SP500 Energy .S,629.81706100
ENE.I,2013-10-28,128798,SP500 Energy .S,630.71428700
ENE.I,2013-10-29,128798,SP500 Energy .S,634.85612400
ENE.I,2013-10-30,128798,SP500 Energy .S,630.88871600
ENE.I,2013-10-31,128798,SP500 Energy .S,629.48960400
ENE.I,2013-11-01,128798,SP500 Energy .S,627.54656300
ENE.I,2013-11-04,128798,SP500 Energy .S,635.79481000
ENE.I,2013-11-05,128798,SP500 Energy .S,630.90333800
ENE.I,2013-11-06,128798,SP500 Energy .S,634.63992300
ENE.I,2013-11-07,128798,SP500 Energy .S,625.19144400
ENE.I,2013-11-08,128798,SP500 Energy .S,634.08453700
ENE.I,2013-11-11,128798,SP500 Energy .S,635.11609800
ENE.I,2013-11-12,128798,SP500 Energy .S,629.63034700
ENE.I,2013-11-13,128798,SP500 Energy .S,633.69702100
ENE.I,2013-11-14,128798,SP500 Energy .S,637.11053100
ENE.I,2013-11-15,128798,SP500 Energy .S,641.56478800
ENE.I,2013-11-18,128798,SP500 Energy .S,637.58508400
ENE.I,2013-11-19,128798,SP500 Energy .S,638.71003400
ENE.I,2013-11-20,128798,SP500 Energy .S,636.82018600
ENE.I,2013-11-21,128798,SP500 Energy .S,642.13001700
ENE.I,2013-11-22,128798,SP500 Energy .S,645.71361200
ENE.I,2013-11-25,128798,SP500 Energy .S,640.37391000
ENE.I,2013-11-26,128798,SP500 Energy .S,638.16571800
ENE.I,2013-11-27,128798,SP500 Energy .S,633.67155500
ENE.I,2013-11-29,128798,SP500 Energy .S,632.65838300
ENE.I,2013-12-02,128798,SP500 Energy .S,632.96453100
ENE.I,2013-12-03,128798,SP500 Energy .S,635.05490200
ENE.I,2013-12-04,128798,SP500 Energy .S,632.34247000
ENE.I,2013-12-05,128798,SP500 Energy .S,629.60734300
ENE.I,2013-12-06,128798,SP500 Energy .S,632.93116200
ENE.I,2013-12-09,128798,SP500 Energy .S,633.48709600
ENE.I,2013-12-10,128798,SP500 Energy .S,631.74752200
ENE.I,2013-12-11,128798,SP500 Energy .S,622.72901900
ENE.I,2013-12-12,128798,SP500 Energy .S,625.69062100
ENE.I,2013-12-13,128798,SP500 Energy .S,623.29571200
ENE.I,2013-12-16,128798,SP500 Energy .S,629.27974800
ENE.I,2013-12-17,128798,SP500 Energy .S,625.47572900
ENE.I,2013-12-18,128798,SP500 Energy .S,635.81383300
ENE.I,2013-12-19,128798,SP500 Energy .S,637.22786700
ENE.I,2013-12-20,128798,SP500 Energy .S,638.03785600
ENE.I,2013-12-23,128798,SP500 Energy .S,638.25530800
ENE.I,2013-12-24,128798,SP500 Energy .S,642.32071800
ENE.I,2013-12-26,128798,SP500 Energy .S,647.82800800
ENE.I,2013-12-27,128798,SP500 Energy .S,650.97365200
ENE.I,2013-12-30,128798,SP500 Energy .S,645.77089600
ENE.I,2013-12-31,128798,SP500 Energy .S,651.66901600
ENE.I,2014-01-02,128798,SP500 Energy .S,643.15732300
ENE.I,2014-01-03,128798,SP500 Energy .S,641.52559900
ENE.I,2014-01-06,128798,SP500 Energy .S,641.93106800
ENE.I,2014-01-07,128798,SP500 Energy .S,647.65816900
ENE.I,2014-01-08,128798,SP500 Energy .S,643.23926900
ENE.I,2014-01-09,128798,SP500 Energy .S,640.87837400
ENE.I,2014-01-10,128798,SP500 Energy .S,641.83039800
ENE.I,2014-01-13,128798,SP500 Energy .S,629.62977000
ENE.I,2014-01-14,128798,SP500 Energy .S,636.50222800
ENE.I,2014-01-15,128798,SP500 Energy .S,634.46854900
ENE.I,2014-01-16,128798,SP500 Energy .S,634.95982500
ENE.I,2014-01-17,128798,SP500 Energy .S,634.62026100
ENE.I,2014-01-21,128798,SP500 Energy .S,637.83660900
ENE.I,2014-01-22,128798,SP500 Energy .S,639.88583100
ENE.I,2014-01-23,128798,SP500 Energy .S,632.71350300
ENE.I,2014-01-24,128798,SP500 Energy .S,619.65429900
ENE.I,2014-01-27,128798,SP500 Energy .S,617.54234600
ENE.I,2014-01-28,128798,SP500 Energy .S,622.35350200
ENE.I,2014-01-29,128798,SP500 Energy .S,618.66450700
ENE.I,2014-01-30,128798,SP500 Energy .S,619.63463900
ENE.I,2014-01-31,128798,SP500 Energy .S,610.43815900
ENE.I,2014-02-03,128798,SP500 Energy .S,599.58286000
ENE.I,2014-02-04,128798,SP500 Energy .S,603.98315900
ENE.I,2014-02-05,128798,SP500 Energy .S,598.77115200
ENE.I,2014-02-06,128798,SP500 Energy .S,606.56877500
ENE.I,2014-02-07,128798,SP500 Energy .S,613.20914600
ENE.I,2014-02-10,128798,SP500 Energy .S,609.34939500
ENE.I,2014-02-11,128798,SP500 Energy .S,618.03991200
ENE.I,2014-02-12,128798,SP500 Energy .S,615.75566500
ENE.I,2014-02-13,128798,SP500 Energy .S,618.11523900
ENE.I,2014-02-14,128798,SP500 Energy .S,627.10850000
ENE.I,2014-02-18,128798,SP500 Energy .S,629.11121900
ENE.I,2014-02-19,128798,SP500 Energy .S,629.41655500
ENE.I,2014-02-20,128798,SP500 Energy .S,634.21912400
ENE.I,2014-02-21,128798,SP500 Energy .S,629.80820600
ENE.I,2014-02-24,128798,SP500 Energy .S,639.35812600
ENE.I,2014-02-25,128798,SP500 Energy .S,639.26523400
ENE.I,2014-02-26,128798,SP500 Energy .S,635.36435300
ENE.I,2014-02-27,128798,SP500 Energy .S,635.29242300
ENE.I,2014-02-28,128798,SP500 Energy .S,638.36040000
ENE.I,2014-03-03,128798,SP500 Energy .S,634.51043700
ENE.I,2014-03-04,128798,SP500 Energy .S,640.95829800
ENE.I,2014-03-05,128798,SP500 Energy .S,634.06624200
ENE.I,2014-03-06,128798,SP500 Energy .S,637.60878900
ENE.I,2014-03-07,128798,SP500 Energy .S,640.15641400
ENE.I,2014-03-10,128798,SP500 Energy .S,641.48190800
ENE.I,2014-03-11,128798,SP500 Energy .S,633.99374300
ENE.I,2014-03-12,128798,SP500 Energy .S,634.27830600
ENE.I,2014-03-13,128798,SP500 Energy .S,628.10607800
ENE.I,2014-03-14,128798,SP500 Energy .S,628.97948100
ENE.I,2014-03-17,128798,SP500 Energy .S,633.00980800
ENE.I,2014-03-18,128798,SP500 Energy .S,637.93646300
ENE.I,2014-03-19,128798,SP500 Energy .S,632.12896700
ENE.I,2014-03-20,128798,SP500 Energy .S,635.32489900
ENE.I,2014-03-21,128798,SP500 Energy .S,636.95716200
ENE.I,2014-03-24,128798,SP500 Energy .S,636.21317200
ENE.I,2014-03-25,128798,SP500 Energy .S,641.54888400
ENE.I,2014-03-26,128798,SP500 Energy .S,639.49196300
ENE.I,2014-03-27,128798,SP500 Energy .S,645.00039800
ENE.I,2014-03-28,128798,SP500 Energy .S,652.97525100
ENE.I,2014-03-31,128798,SP500 Energy .S,652.89769100
ENE.I,2014-04-01,128798,SP500 Energy .S,656.38272700
ENE.I,2014-04-02,128798,SP500 Energy .S,658.47323900
ENE.I,2014-04-03,128798,SP500 Energy .S,662.18837800
ENE.I,2014-04-04,128798,SP500 Energy .S,659.49759300
ENE.I,2014-04-07,128798,SP500 Energy .S,649.97990500
ENE.I,2014-04-08,128798,SP500 Energy .S,655.86996000
ENE.I,2014-04-09,128798,SP500 Energy .S,659.03408600
ENE.I,2014-04-10,128798,SP500 Energy .S,650.25029700
ENE.I,2014-04-11,128798,SP500 Energy .S,648.80385800
ENE.I,2014-04-14,128798,SP500 Energy .S,657.30641700
ENE.I,2014-04-15,128798,SP500 Energy .S,665.55049000
ENE.I,2014-04-16,128798,SP500 Energy .S,673.57595700
ENE.I,2014-04-17,128798,SP500 Energy .S,679.11941100
ENE.I,2014-04-21,128798,SP500 Energy .S,683.56235500
ENE.I,2014-04-22,128798,SP500 Energy .S,682.05497900
ENE.I,2014-04-23,128798,SP500 Energy .S,685.27569800
ENE.I,2014-04-24,128798,SP500 Energy .S,684.61670700
ENE.I,2014-04-25,128798,SP500 Energy .S,681.62329400
ENE.I,2014-04-28,128798,SP500 Energy .S,683.44633600
ENE.I,2014-04-29,128798,SP500 Energy .S,686.33812500
ENE.I,2014-04-30,128798,SP500 Energy .S,686.28816700
ENE.I,2014-05-01,128798,SP500 Energy .S,683.84239200
ENE.I,2014-05-02,128798,SP500 Energy .S,686.02530400
ENE.I,2014-05-05,128798,SP500 Energy .S,689.20214300
ENE.I,2014-05-06,128798,SP500 Energy .S,690.20017900
ENE.I,2014-05-07,128798,SP500 Energy .S,695.50717600
ENE.I,2014-05-08,128798,SP500 Energy .S,686.56690000
ENE.I,2014-05-09,128798,SP500 Energy .S,685.35276200
ENE.I,2014-05-12,128798,SP500 Energy .S,689.55966400
ENE.I,2014-05-13,128798,SP500 Energy .S,691.80165100
ENE.I,2014-05-14,128798,SP500 Energy .S,692.09395600
ENE.I,2014-05-15,128798,SP500 Energy .S,683.03079100
ENE.I,2014-05-16,128798,SP500 Energy .S,681.13160000
ENE.I,2014-05-19,128798,SP500 Energy .S,683.14325700
ENE.I,2014-05-20,128798,SP500 Energy .S,681.48676400
ENE.I,2014-05-21,128798,SP500 Energy .S,688.88065800
ENE.I,2014-05-22,128798,SP500 Energy .S,687.75230200
ENE.I,2014-05-23,128798,SP500 Energy .S,686.90258500
ENE.I,2014-05-27,128798,SP500 Energy .S,688.47114500
ENE.I,2014-05-28,128798,SP500 Energy .S,689.27514700
ENE.I,2014-05-29,128798,SP500 Energy .S,694.26293000
ENE.I,2014-05-30,128798,SP500 Energy .S,693.46129200
ENE.I,2014-06-02,128798,SP500 Energy .S,691.80497500
ENE.I,2014-06-03,128798,SP500 Energy .S,694.10239600
ENE.I,2014-06-04,128798,SP500 Energy .S,693.15993500
ENE.I,2014-06-05,128798,SP500 Energy .S,697.36349800
ENE.I,2014-06-06,128798,SP500 Energy .S,703.12872600
ENE.I,2014-06-09,128798,SP500 Energy .S,703.85330300
ENE.I,2014-06-10,128798,SP500 Energy .S,703.13596700
ENE.I,2014-06-11,128798,SP500 Energy .S,705.41950700
ENE.I,2014-06-12,128798,SP500 Energy .S,707.69198800
ENE.I,2014-06-13,128798,SP500 Energy .S,714.82619100
ENE.I,2014-06-16,128798,SP500 Energy .S,718.55969700
ENE.I,2014-06-17,128798,SP500 Energy .S,717.34467300
ENE.I,2014-06-18,128798,SP500 Energy .S,722.75404600
ENE.I,2014-06-19,128798,SP500 Energy .S,727.23145800
ENE.I,2014-06-20,128798,SP500 Energy .S,734.15887800
ENE.I,2014-06-23,128798,SP500 Energy .S,737.09041900
ENE.I,2014-06-24,128798,SP500 Energy .S,722.50214200
ENE.I,2014-06-25,128798,SP500 Energy .S,727.29977200
ENE.I,2014-06-26,128798,SP500 Energy .S,727.87271600
ENE.I,2014-06-27,128798,SP500 Energy .S,727.51551300
ENE.I,2014-06-30,128798,SP500 Energy .S,727.62694500
ENE.I,2014-07-01,128798,SP500 Energy .S,728.34120000
ENE.I,2014-07-02,128798,SP500 Energy .S,727.53406900
ENE.I,2014-07-03,128798,SP500 Energy .S,730.37133400
ENE.I,2014-07-07,128798,SP500 Energy .S,726.23090700
ENE.I,2014-07-08,128798,SP500 Energy .S,725.08256000
ENE.I,2014-07-09,128798,SP500 Energy .S,729.69153300
ENE.I,2014-07-10,128798,SP500 Energy .S,722.76453700
ENE.I,2014-07-11,128798,SP500 Energy .S,717.23581100
ENE.I,2014-07-14,128798,SP500 Energy .S,723.51025800
ENE.I,2014-07-15,128798,SP500 Energy .S,720.33648000
ENE.I,2014-07-16,128798,SP500 Energy .S,731.58902500
ENE.I,2014-07-17,128798,SP500 Energy .S,719.87100800
ENE.I,2014-07-18,128798,SP500 Energy .S,721.91068600
ENE.I,2014-07-21,128798,SP500 Energy .S,723.02628600
ENE.I,2014-07-22,128798,SP500 Energy .S,728.54572600
ENE.I,2014-07-23,128798,SP500 Energy .S,732.61704700
ENE.I,2014-07-24,128798,SP500 Energy .S,733.43664500
ENE.I,2014-07-25,128798,SP500 Energy .S,727.80710600
ENE.I,2014-07-28,128798,SP500 Energy .S,726.97140000
ENE.I,2014-07-29,128798,SP500 Energy .S,724.07256800
ENE.I,2014-07-30,128798,SP500 Energy .S,720.32937500
ENE.I,2014-07-31,128798,SP500 Energy .S,702.86740000
ENE.I,2014-08-01,128798,SP500 Energy .S,697.86947200
ENE.I,2014-08-04,128798,SP500 Energy .S,709.10109800
ENE.I,2014-08-05,128798,SP500 Energy .S,693.93748500
ENE.I,2014-08-06,128798,SP500 Energy .S,696.66117400
ENE.I,2014-08-07,128798,SP500 Energy .S,691.89559200
ENE.I,2014-08-08,128798,SP500 Energy .S,703.49598300
ENE.I,2014-08-11,128798,SP500 Energy .S,702.44873600
ENE.I,2014-08-12,128798,SP500 Energy .S,697.78123300
ENE.I,2014-08-13,128798,SP500 Energy .S,700.10362100
ENE.I,2014-08-14,128798,SP500 Energy .S,696.57583200
ENE.I,2014-08-15,128798,SP500 Energy .S,700.15264500
ENE.I,2014-08-18,128798,SP500 Energy .S,702.12261600
ENE.I,2014-08-19,128798,SP500 Energy .S,707.22762200
ENE.I,2014-08-20,128798,SP500 Energy .S,708.65007700
ENE.I,2014-08-21,128798,SP500 Energy .S,708.66839100
ENE.I,2014-08-22,128798,SP500 Energy .S,704.05852900
ENE.I,2014-08-25,128798,SP500 Energy .S,709.61144300
ENE.I,2014-08-26,128798,SP500 Energy .S,713.28503900
ENE.I,2014-08-27,128798,SP500 Energy .S,712.59243600
ENE.I,2014-08-28,128798,SP500 Energy .S,712.26577400
ENE.I,2014-08-29,128798,SP500 Energy .S,715.71783900
ENE.I,2014-09-02,128798,SP500 Energy .S,706.79986300
ENE.I,2014-09-03,128798,SP500 Energy .S,708.99854200
ENE.I,2014-09-04,128798,SP500 Energy .S,699.83085300
ENE.I,2014-09-05,128798,SP500 Energy .S,704.63846600
ENE.I,2014-09-08,128798,SP500 Energy .S,693.46571600
ENE.I,2014-09-09,128798,SP500 Energy .S,690.17604700
ENE.I,2014-09-10,128798,SP500 Energy .S,688.09683100
ENE.I,2014-09-11,128798,SP500 Energy .S,688.69820500
ENE.I,2014-09-12,128798,SP500 Energy .S,678.32864600
ENE.I,2014-09-15,128798,SP500 Energy .S,683.28513700
ENE.I,2014-09-16,128798,SP500 Energy .S,691.38854000
ENE.I,2014-09-17,128798,SP500 Energy .S,688.07521200
ENE.I,2014-09-18,128798,SP500 Energy .S,684.80266100
ENE.I,2014-09-19,128798,SP500 Energy .S,684.82458700
ENE.I,2014-09-22,128798,SP500 Energy .S,675.52150300
ENE.I,2014-09-23,128798,SP500 Energy .S,673.39097200
ENE.I,2014-09-24,128798,SP500 Energy .S,673.63025800
ENE.I,2014-09-25,128798,SP500 Energy .S,663.28936700
ENE.I,2014-09-26,128798,SP500 Energy .S,671.94585100
ENE.I,2014-09-29,128798,SP500 Energy .S,669.10910700
ENE.I,2014-09-30,128798,SP500 Energy .S,661.05469000
ENE.I,2014-10-01,128798,SP500 Energy .S,648.71345900
ENE.I,2014-10-02,128798,SP500 Energy .S,646.24720700
ENE.I,2014-10-03,128798,SP500 Energy .S,646.26035000
ENE.I,2014-10-06,128798,SP500 Energy .S,647.08794600
ENE.I,2014-10-07,128798,SP500 Energy .S,638.47803800
ENE.I,2014-10-08,128798,SP500 Energy .S,644.90895700
